ID,Course,Semester,Final Grade
132223131,Calculus 1,2023B,76
121112121,Calculus 1,2022B,49
133221123,Linear algebra 1,2020A,80
112321133,Linear algebra 2,2023B,69
212222321,Linear algebra 2,2022B,56
322132123,Calculus 1,2021B,88
332331321,Calculus 1,2020A,39
222232132,Linear algebra 2,2019A,86
123222333,Calculus 1,2022B,40
222132222,Calculus 2,2019A,97
232122212,Algorithms,2021B,54
313113311,Linear algebra 2,2018B,100
122311121,Calculus 2,2021B,59
213112313,Calculus 2,2019A,39
222311313,Algorithms,2018B,60
311223121,Linear algebra 1,2018B,71
311221233,Linear algebra 1,2022B,60
323123132,Linear algebra 2,2022B,42
331211122,Intro to Java,2021B,77
233221222,Calculus 1,2019A,58
122132111,Calculus 2,2019A,60
333222332,Intro to Java,2022B,57
322312331,Intro to Java,2021B,78
323331333,Intro to Java,2021B,62
331232322,Intro to Java,2018B,49
221212323,Calculus 1,2023B,71
331113211,Algorithms,2019A,66
123121122,Calculus 1,2023B,96
223213331,Algorithms,2020A,91
122221222,Linear algebra 2,2018B,83
332313313,Intro to Java,2021B,72
112112212,Intro to Java,2020A,55
212321122,Linear algebra 2,2018B,77
321212213,Calculus 2,2021B,93
212322232,Linear algebra 2,2019A,51
113232111,Calculus 1,2020A,86
112231123,Linear algebra 2,2022B,68
222323212,Algorithms,2022B,65
221233131,Calculus 2,2021B,61
122213333,Calculus 1,2018B,59
223222133,Linear algebra 1,2019A,74
221222322,Calculus 1,2022B,64
311313232,Intro to Java,2022B,93
133312212,Linear algebra 2,2019A,60
311121311,Linear algebra 1,2018B,53
121222132,Algorithms,2022B,66
123112311,Calculus 2,2021B,64
111232132,Calculus 2,2019A,57
222312211,Linear algebra 2,2018B,100
233322112,Linear algebra 1,2022B,80
332132321,Intro to Java,2018B,56
311332231,Algorithms,2022B,59
323111221,Linear algebra 1,2020A,58
331133221,Algorithms,2018B,72
121233332,Calculus 1,2018B,59
221312121,Linear algebra 1,2021B,57
313222312,Algorithms,2020A,71
313333111,Linear algebra 2,2022B,48
333111331,Algorithms,2018B,55
321233313,Calculus 1,2022B,47
332331123,Calculus 2,2023B,69
331331132,Intro to Java,2023B,85
112131321,Algorithms,2023B,95
133221111,Calculus 2,2018B,80
211221313,Calculus 1,2023B,70
131132323,Linear algebra 1,2021B,61
223322232,Calculus 2,2018B,65
333233122,Algorithms,2022B,57
323311111,Algorithms,2019A,45
121213223,Calculus 1,2020A,65
112131122,Linear algebra 1,2018B,75
111322232,Calculus 1,2019A,45
321232121,Linear algebra 1,2023B,93
132223133,Calculus 2,2021B,34
333121312,Calculus 1,2021B,71
213131212,Calculus 2,2021B,36
311111323,Calculus 2,2018B,55
331331113,Algorithms,2020A,95
113123212,Calculus 2,2018B,66
112132121,Intro to Java,2020A,57
121312212,Calculus 2,2019A,65
132222212,Algorithms,2018B,44
111312112,Algorithms,2019A,80
123122233,Algorithms,2020A,44
133321113,Calculus 2,2018B,29
311321313,Calculus 1,2021B,58
232311132,Linear algebra 1,2019A,88
331312213,Algorithms,2023B,70
232231321,Algorithms,2018B,38
131333322,Intro to Java,2023B,65
233232233,Calculus 2,2020A,63
213122321,Calculus 2,2021B,56
122132232,Algorithms,2021B,68
113232131,Calculus 2,2019A,45
123232211,Linear algebra 1,2021B,75
213333221,Algorithms,2018B,64
122121333,Linear algebra 1,2019A,66
313333211,Calculus 2,2023B,77
112231231,Algorithms,2023B,68
113312111,Intro to Java,2021B,80
331213233,Calculus 1,2020A,88
312113333,Linear algebra 1,2018B,88
331123131,Calculus 2,2023B,82
312333212,Linear algebra 1,2018B,46
311313222,Calculus 2,2019A,50
122212111,Calculus 1,2019A,56
131123313,Algorithms,2022B,80
223221312,Linear algebra 2,2019A,46
332213331,Linear algebra 2,2018B,48
113122331,Calculus 2,2018B,78
111131321,Linear algebra 2,2022B,70
111332213,Algorithms,2018B,100
321131112,Algorithms,2019A,65
221223111,Linear algebra 2,2019A,71
232223131,Linear algebra 2,2018B,74
112332113,Algorithms,2018B,83
111333112,Algorithms,2020A,72
312122211,Algorithms,2023B,24
113322113,Algorithms,2018B,77
133212211,Linear algebra 1,2019A,85
333121323,Algorithms,2018B,72
132112121,Intro to Java,2020A,74
132131323,Algorithms,2019A,42
221132331,Linear algebra 1,2018B,81
112123221,Intro to Java,2021B,48
122213223,Calculus 1,2023B,76
311123112,Linear algebra 1,2022B,78
223331113,Intro to Java,2022B,90
232223221,Algorithms,2022B,80
232213112,Linear algebra 1,2018B,61
312232232,Calculus 2,2019A,60
212131113,Algorithms,2021B,40
332222122,Calculus 2,2023B,83
232133131,Calculus 1,2019A,82
232112223,Intro to Java,2020A,74
323331311,Intro to Java,2019A,67
333221231,Linear algebra 1,2022B,66
111233221,Linear algebra 2,2019A,47
231311313,Linear algebra 1,2019A,75
223322122,Linear algebra 2,2018B,63
231212123,Calculus 2,2018B,81
213233223,Linear algebra 1,2019A,76
222133133,Algorithms,2021B,93
211333313,Calculus 1,2021B,77
221333222,Algorithms,2020A,71
121131313,Linear algebra 2,2019A,24
331211213,Linear algebra 1,2019A,70
232133132,Calculus 2,2020A,54
131112132,Algorithms,2020A,63
321311233,Linear algebra 1,2023B,80
233133223,Linear algebra 2,2021B,65
123233313,Linear algebra 2,2021B,79
323232113,Calculus 1,2023B,78
113323223,Linear algebra 2,2021B,78
321323133,Linear algebra 1,2022B,86
122211332,Intro to Java,2022B,54
331222321,Calculus 2,2018B,59
111231122,Linear algebra 1,2019A,100
133133123,Calculus 1,2019A,81
321221232,Intro to Java,2018B,80
133311133,Linear algebra 2,2020A,58
221231112,Intro to Java,2022B,53
221122213,Linear algebra 1,2023B,74
331121312,Calculus 1,2021B,66
122212221,Linear algebra 2,2021B,75
313312332,Calculus 2,2023B,69
221313331,Linear algebra 1,2022B,54
231132333,Algorithms,2023B,77
331221311,Linear algebra 2,2020A,74
231221221,Calculus 2,2021B,62
233221212,Calculus 2,2021B,72
222323312,Linear algebra 1,2023B,62
311223231,Calculus 2,2023B,41
121133132,Calculus 1,2019A,55
213322231,Calculus 1,2019A,76
332233123,Calculus 1,2019A,59
112313122,Algorithms,2021B,78
123111223,Calculus 1,2021B,75
221213212,Calculus 2,2020A,28
112112122,Algorithms,2019A,94
211223212,Linear algebra 1,2022B,71
221131112,Algorithms,2021B,58
132132322,Algorithms,2019A,72
331122113,Calculus 1,2023B,93
131223113,Intro to Java,2018B,83
213112213,Algorithms,2021B,87
112332331,Calculus 2,2018B,66
113233123,Intro to Java,2023B,65
233213322,Algorithms,2018B,83
231232111,Linear algebra 1,2022B,78
231211121,Calculus 2,2021B,62
323113223,Algorithms,2020A,69
211223121,Linear algebra 2,2018B,71
321212121,Linear algebra 2,2021B,53
321111212,Linear algebra 2,2019A,95
232221121,Calculus 2,2021B,76
211223211,Calculus 2,2021B,93
121212123,Calculus 1,2019A,67
222113113,Calculus 1,2023B,60
321313231,Intro to Java,2020A,91
233233112,Intro to Java,2022B,75
113311321,Linear algebra 2,2021B,75
132133131,Calculus 2,2023B,69
223312312,Intro to Java,2018B,75
311313212,Intro to Java,2019A,64
321222133,Intro to Java,2019A,53
133333221,Linear algebra 1,2020A,54
222212132,Calculus 2,2019A,55
221123122,Algorithms,2021B,57
113311231,Linear algebra 2,2023B,53
123312333,Linear algebra 1,2023B,70
123311211,Calculus 2,2020A,79
131222322,Calculus 1,2019A,86
121132223,Intro to Java,2022B,83
322233112,Calculus 1,2022B,74
313231323,Linear algebra 2,2021B,73
222112111,Linear algebra 1,2022B,99
123221212,Calculus 1,2020A,87
321311321,Intro to Java,2020A,74
332131112,Intro to Java,2021B,59
212311112,Linear algebra 2,2019A,91
121211313,Intro to Java,2021B,70
233211232,Calculus 1,2020A,73
332332222,Calculus 2,2021B,68
123331131,Linear algebra 2,2021B,61
312122133,Calculus 1,2021B,81
112322231,Linear algebra 2,2021B,57
323312111,Calculus 1,2018B,79
332313332,Algorithms,2018B,53
211222111,Intro to Java,2018B,51
123313333,Linear algebra 1,2020A,56
132332222,Intro to Java,2020A,63
331211232,Linear algebra 1,2018B,45
211313321,Linear algebra 1,2022B,66
123131221,Intro to Java,2020A,63
132221213,Intro to Java,2018B,60
131333111,Linear algebra 1,2021B,53
211131211,Calculus 2,2019A,78
221233231,Calculus 2,2021B,52
313311313,Calculus 1,2023B,96
312331233,Linear algebra 1,2023B,60
323223321,Algorithms,2019A,65
313111332,Intro to Java,2018B,62
222131231,Linear algebra 2,2021B,100
113112321,Calculus 2,2018B,78
231312113,Calculus 2,2020A,100
231232231,Algorithms,2018B,91
132221122,Calculus 1,2021B,71
321122122,Intro to Java,2019A,49
213133111,Intro to Java,2019A,50
132223322,Calculus 2,2021B,59
312121223,Calculus 2,2018B,68
211221222,Calculus 2,2021B,73
332211133,Linear algebra 2,2019A,67
313312223,Linear algebra 2,2018B,53
233323222,Linear algebra 2,2019A,64
212121121,Linear algebra 1,2019A,82
313313122,Calculus 1,2021B,59
113232222,Algorithms,2022B,80
213213222,Calculus 1,2020A,87
123122323,Linear algebra 2,2020A,60
333131131,Calculus 1,2021B,46
213213311,Calculus 1,2021B,60
211233322,Intro to Java,2020A,72
322311112,Intro to Java,2022B,86
212323131,Algorithms,2022B,68
131223221,Algorithms,2018B,60
331322331,Calculus 2,2021B,83
122221321,Linear algebra 2,2023B,88
121112112,Calculus 2,2019A,50
121312321,Intro to Java,2019A,94
333222222,Linear algebra 1,2023B,46
323223332,Calculus 1,2023B,73
113322212,Intro to Java,2022B,86
212321332,Linear algebra 2,2023B,71
133223122,Linear algebra 2,2023B,48
232313332,Linear algebra 2,2018B,55
311111232,Calculus 2,2019A,67
233133213,Calculus 2,2021B,66
213322312,Calculus 1,2023B,70
131133332,Algorithms,2018B,56
211313331,Linear algebra 2,2022B,67
211232332,Calculus 2,2020A,89
331312231,Calculus 2,2021B,56
313213112,Calculus 1,2023B,65
112131213,Calculus 2,2023B,55
123233222,Calculus 1,2023B,71
213321123,Calculus 1,2023B,80
211333112,Linear algebra 1,2022B,58
123133113,Calculus 2,2019A,76
122113121,Intro to Java,2023B,84
313333221,Linear algebra 2,2020A,61
113331311,Algorithms,2020A,55
123232222,Algorithms,2023B,54
211221312,Algorithms,2022B,48
321221231,Linear algebra 2,2023B,72
123323212,Calculus 2,2019A,71
211211111,Algorithms,2020A,63
211331321,Algorithms,2020A,62
333132311,Linear algebra 1,2018B,71
231322231,Algorithms,2023B,70
132131212,Linear algebra 2,2020A,78
113323321,Intro to Java,2019A,86
323233233,Intro to Java,2020A,78
323232122,Calculus 1,2018B,75
323111211,Linear algebra 1,2020A,86
111322311,Linear algebra 2,2020A,64
213311231,Algorithms,2021B,64
312331132,Linear algebra 1,2018B,86
231233331,Linear algebra 2,2023B,43
132333312,Calculus 2,2019A,70
132121112,Calculus 2,2021B,66
112213221,Calculus 1,2023B,92
321233211,Calculus 2,2020A,71
321123223,Calculus 1,2023B,72
313213212,Linear algebra 2,2019A,81
313223323,Intro to Java,2020A,86
113133331,Algorithms,2018B,68
112311221,Linear algebra 1,2018B,71
222222223,Algorithms,2018B,69
213122311,Algorithms,2023B,74
232123232,Calculus 1,2022B,60
123222212,Intro to Java,2023B,52
231321123,Calculus 2,2019A,80
121223123,Intro to Java,2021B,60
113222133,Intro to Java,2021B,71
321131213,Calculus 1,2022B,82
321231311,Algorithms,2023B,65
322112221,Linear algebra 1,2019A,75
122232311,Linear algebra 1,2022B,72
123232331,Calculus 2,2022B,70
212323121,Intro to Java,2018B,60
322212123,Algorithms,2021B,68
222111313,Linear algebra 2,2018B,93
133113222,Intro to Java,2018B,66
223131321,Linear algebra 1,2019A,61
112223233,Linear algebra 2,2023B,72
332111322,Linear algebra 1,2020A,59
223213333,Linear algebra 1,2019A,63
231122233,Linear algebra 1,2018B,75
111311233,Calculus 1,2019A,82
131322132,Linear algebra 1,2021B,45
333333211,Intro to Java,2022B,72
321231121,Calculus 1,2018B,73
222221323,Linear algebra 2,2022B,68
112213313,Intro to Java,2022B,73
131312332,Calculus 1,2022B,60
232312121,Intro to Java,2018B,53
113132122,Calculus 2,2021B,64
231213133,Algorithms,2020A,58
321222321,Algorithms,2019A,81
212221331,Linear algebra 1,2022B,94
312232321,Algorithms,2022B,87
223331131,Intro to Java,2019A,59
131333112,Intro to Java,2022B,80
212213311,Linear algebra 2,2022B,68
333111313,Linear algebra 2,2019A,68
133133111,Calculus 1,2022B,83
222112311,Calculus 2,2022B,42
311213333,Algorithms,2023B,74
213311213,Intro to Java,2018B,89
213133211,Linear algebra 2,2018B,70
333123322,Calculus 2,2019A,91
113312222,Linear algebra 1,2022B,87
323331312,Calculus 2,2021B,87
111133313,Intro to Java,2022B,52
233232122,Calculus 2,2021B,74
212221313,Linear algebra 1,2020A,58
331112111,Intro to Java,2019A,63
133333333,Calculus 1,2022B,66
133331113,Linear algebra 2,2023B,75
322331123,Calculus 1,2023B,69
111211122,Linear algebra 1,2022B,92
123231332,Linear algebra 2,2019A,91
111122123,Calculus 1,2020A,52
131231331,Linear algebra 2,2019A,68
211121123,Calculus 1,2023B,86
113323313,Intro to Java,2020A,63
123333132,Calculus 1,2021B,55
223311211,Algorithms,2021B,59
333221223,Calculus 1,2021B,61
211123223,Calculus 1,2018B,69
112111121,Intro to Java,2019A,53
333211212,Algorithms,2020A,51
223113132,Linear algebra 2,2019A,73
331123121,Linear algebra 1,2019A,58
112111133,Algorithms,2022B,74
113231222,Linear algebra 2,2020A,51
322233232,Intro to Java,2019A,94
133321222,Calculus 1,2021B,84
311321211,Calculus 1,2019A,69
223112232,Linear algebra 1,2022B,64
122233311,Calculus 2,2023B,54
233313121,Calculus 2,2019A,94
212111233,Linear algebra 2,2018B,85
332122321,Linear algebra 2,2021B,76
121312323,Linear algebra 2,2021B,67
213111213,Intro to Java,2022B,80
131323122,Algorithms,2023B,77
233323113,Intro to Java,2018B,57
221123131,Algorithms,2020A,80
132223221,Linear algebra 1,2022B,70
223123323,Linear algebra 1,2020A,77
221213312,Linear algebra 2,2018B,93
121323221,Linear algebra 1,2023B,76
211131312,Calculus 2,2019A,54
232131111,Linear algebra 1,2022B,89
311311133,Algorithms,2021B,72
123332133,Linear algebra 1,2022B,36
323311212,Linear algebra 2,2020A,51
221332222,Linear algebra 2,2020A,80
131313133,Linear algebra 2,2023B,78
123223321,Intro to Java,2021B,70
311121122,Linear algebra 2,2020A,65
112131332,Calculus 2,2019A,64
121133131,Linear algebra 1,2018B,94
232233131,Calculus 2,2021B,80
111331223,Calculus 1,2018B,75
122221231,Calculus 2,2022B,67
122332323,Calculus 2,2023B,76
232232132,Calculus 1,2022B,82
212111211,Linear algebra 1,2021B,63
331121112,Calculus 1,2023B,45
323232231,Linear algebra 1,2023B,55
232322331,Linear algebra 2,2020A,53
332222323,Calculus 2,2022B,80
221331331,Calculus 1,2023B,80
231313232,Calculus 2,2020A,78
223111333,Calculus 2,2020A,53
321231322,Algorithms,2022B,74
122113223,Intro to Java,2021B,72
111111231,Calculus 2,2022B,31
121333112,Intro to Java,2023B,62
121131222,Intro to Java,2023B,50
323321231,Algorithms,2020A,98
313223221,Algorithms,2018B,88
222312123,Calculus 2,2019A,67
121122133,Linear algebra 1,2021B,49
123111213,Linear algebra 2,2020A,77
111121213,Calculus 2,2019A,55
133133313,Linear algebra 2,2020A,82
333212221,Calculus 1,2023B,70
321223311,Linear algebra 2,2019A,82
213311311,Calculus 1,2019A,64
133131332,Algorithms,2018B,69
311131213,Linear algebra 1,2018B,75
133112232,Intro to Java,2019A,55
221123213,Linear algebra 2,2022B,72
112111211,Linear algebra 2,2023B,84
212133223,Algorithms,2022B,74
333232323,Linear algebra 1,2018B,73
131231121,Linear algebra 1,2020A,48
332231323,Intro to Java,2020A,81
321113223,Calculus 2,2021B,82
211312212,Linear algebra 2,2018B,52
333312221,Calculus 2,2020A,75
311212331,Calculus 1,2019A,79
231233312,Linear algebra 2,2018B,80
221212121,Intro to Java,2018B,56
111213332,Linear algebra 1,2019A,96
332232322,Calculus 2,2023B,94
132233321,Linear algebra 1,2022B,62
222131322,Calculus 1,2022B,84
111233211,Linear algebra 2,2020A,91
112332232,Calculus 1,2020A,79
323322213,Calculus 2,2021B,59
323232321,Linear algebra 2,2019A,47
213331221,Calculus 1,2023B,49
331123231,Calculus 2,2023B,68
323133211,Linear algebra 2,2020A,53
121213333,Calculus 2,2021B,85
123111121,Calculus 1,2023B,79
213132323,Calculus 2,2018B,55
123132221,Algorithms,2020A,74
323123333,Algorithms,2019A,85
211313312,Intro to Java,2018B,58
332212122,Intro to Java,2020A,66
123313132,Linear algebra 2,2019A,62
231313312,Calculus 2,2022B,76
322112313,Linear algebra 2,2023B,95
212112313,Linear algebra 1,2018B,83
133332123,Calculus 1,2022B,83
221131231,Calculus 2,2020A,99
111122233,Calculus 1,2022B,88
111212121,Linear algebra 1,2018B,50
211213131,Algorithms,2019A,100
232322233,Calculus 1,2022B,45
132223333,Linear algebra 1,2021B,51
231222321,Calculus 2,2021B,73
113232132,Intro to Java,2021B,79
113213231,Algorithms,2020A,63
222213222,Intro to Java,2023B,46
333313322,Calculus 2,2019A,71
111112332,Calculus 2,2022B,47
222112212,Algorithms,2022B,81
222323313,Calculus 1,2021B,70
132111212,Linear algebra 1,2018B,78
233113331,Calculus 1,2023B,90
113122322,Algorithms,2018B,81
113233131,Linear algebra 2,2021B,67
333333111,Linear algebra 1,2022B,86
311111121,Algorithms,2020A,40
123121111,Intro to Java,2021B,65
312323211,Algorithms,2019A,86
213223121,Calculus 1,2019A,68
221313332,Calculus 1,2023B,56
322222212,Calculus 2,2023B,51
122123323,Intro to Java,2022B,81
223232123,Algorithms,2018B,47
323111233,Calculus 1,2023B,50
221323321,Calculus 1,2020A,68
312312333,Intro to Java,2021B,51
323112321,Linear algebra 2,2019A,51
113331232,Intro to Java,2021B,66
221122322,Calculus 2,2018B,59
322313112,Calculus 2,2018B,77
321331111,Calculus 2,2022B,89
211222221,Calculus 1,2021B,65
331222231,Calculus 2,2022B,85
122112222,Calculus 2,2023B,63
333123233,Algorithms,2019A,52
121121331,Linear algebra 2,2023B,69
123211321,Calculus 2,2018B,86
313233311,Intro to Java,2021B,74
222212223,Algorithms,2023B,68
321212321,Linear algebra 1,2019A,80
311133132,Calculus 1,2019A,70
223321133,Algorithms,2019A,53
231311212,Algorithms,2022B,51
121121223,Linear algebra 1,2023B,44
313133213,Calculus 1,2019A,66
112313313,Intro to Java,2018B,90
311323211,Intro to Java,2021B,77
333223212,Calculus 1,2019A,63
311331222,Intro to Java,2019A,62
112313323,Calculus 1,2019A,56
311232132,Linear algebra 1,2021B,58
212313232,Algorithms,2018B,56
122311133,Linear algebra 1,2023B,67
311312131,Intro to Java,2018B,68
121333113,Calculus 2,2022B,75
333233132,Intro to Java,2020A,79
333122212,Calculus 1,2020A,61
113112331,Algorithms,2020A,35
212131222,Calculus 2,2021B,91
321312231,Linear algebra 1,2022B,84
222121113,Linear algebra 1,2020A,72
332121131,Calculus 1,2019A,92
313232331,Intro to Java,2022B,40
323321223,Algorithms,2020A,79
322221322,Calculus 1,2018B,75
311212123,Algorithms,2018B,83
313211123,Algorithms,2021B,63
312233311,Algorithms,2021B,72
333331233,Linear algebra 1,2018B,83
321313131,Intro to Java,2023B,68
112331122,Calculus 1,2021B,60
112323231,Intro to Java,2021B,61
212223132,Algorithms,2019A,72
121113211,Algorithms,2022B,37
213331211,Calculus 2,2023B,78
313211331,Calculus 2,2018B,78
121323312,Intro to Java,2021B,48
332131113,Calculus 1,2021B,59
111211212,Algorithms,2023B,64
123111222,Intro to Java,2023B,55
123123233,Linear algebra 2,2019A,60
123221122,Calculus 1,2023B,54
213223132,Calculus 1,2018B,67
133231112,Calculus 2,2022B,47
222332223,Algorithms,2023B,49
321332213,Calculus 2,2023B,62
113313112,Calculus 1,2019A,51
311223111,Linear algebra 2,2020A,79
222231332,Linear algebra 2,2022B,83
311131311,Calculus 2,2022B,54
121232232,Linear algebra 1,2019A,73
132322331,Calculus 1,2019A,87
332111313,Algorithms,2019A,75
323233213,Calculus 2,2019A,44
332111312,Calculus 1,2019A,22
312213223,Linear algebra 1,2019A,60
123322123,Algorithms,2022B,90
132312223,Calculus 1,2023B,88
331131223,Calculus 2,2020A,72
212211121,Calculus 1,2022B,48
123313213,Algorithms,2022B,68
132322112,Linear algebra 2,2022B,69
211332221,Linear algebra 1,2019A,78
232211131,Intro to Java,2020A,55
